"SERIESDATE","Time","Recap_Date","YR","MON","Depth","Temp","Vented","Hook","Pred","Baro_cond","FLM","TagNo","Recap","Recapture_Date","Time_at_large","StartDate","EndDate","Start_Index","End_Index","layer"
"2024-02-15",4,NA,"2024","2",47,19.0284194946289,0,0,1,"1",0.328,"GM22985",0,NA,NA,2024-01-01,NA,9,12,75
"2024-02-15",4,NA,"2024","2",47,19.0284194946289,0,0,1,"1",0.34,"GM22986",0,NA,NA,2024-01-01,NA,9,12,75
"2024-02-15",4,NA,"2024","2",47,19.0284194946289,0,0,1,"1",0.288,"GM22989",0,NA,NA,2024-01-01,NA,9,12,75
"2024-02-15",4,NA,"2024","2",47,19.0284194946289,0,0,1,"1",0.29,"GM22987",0,NA,NA,2024-01-01,NA,9,12,75
"2024-02-15",4,NA,"2024","2",47,19.0284194946289,0,0,1,"2",0.32,"GM22988",0,NA,NA,2024-01-01,NA,9,12,75
"2024-02-15",4,NA,"2024","2",47,19.0284194946289,0,0,1,"1",0.306,"GM22990",0,NA,NA,2024-01-01,NA,9,12,75
"2024-02-15",2,"1-Apr-24","2024","2",38,18.9490032196045,0,0,1,"1",0.28,"GM23000",1,2024-04-01,46,2024-01-01,2024-04-01,9,10,76
"2024-02-15",4,NA,"2024","2",38,18.9490032196045,0,0,1,"1",0.385,"GM22998",0,NA,NA,2024-01-01,NA,9,12,76
"2024-02-15",4,NA,"2024","2",38,18.9490032196045,0,0,1,"1",0.371,"GM22999",0,NA,NA,2024-01-01,NA,9,12,76
"2024-02-15",2,"18-Apr-24","2024","2",38,18.9490032196045,0,0,1,"1",0.326,"GM22993",1,2024-04-18,63,2024-01-01,2024-04-01,9,10,76
"2024-02-15",4,NA,"2024","2",38,18.9490032196045,0,0,1,"1",0.349,"GM22996",0,NA,NA,2024-01-01,NA,9,12,76
"2024-02-15",4,NA,"2024","2",38,18.9490032196045,0,0,1,"1",0.375,"GM22991",0,NA,NA,2024-01-01,NA,9,12,76
"2024-02-15",4,NA,"2024","2",38,18.9490032196045,0,0,1,"1",0.344,"GM22992",0,NA,NA,2024-01-01,NA,9,12,76
"2024-02-15",4,NA,"2024","2",38,18.9490032196045,0,0,1,"1",0.336,"GM22997",0,NA,NA,2024-01-01,NA,9,12,76
"2024-02-20",4,NA,"2024","2",38,19.3999366760254,0,0,1,"1",0.314,"GM15865",0,NA,NA,2024-01-01,NA,9,12,40
"2024-02-20",4,NA,"2024","2",38,19.3999366760254,0,0,1,"2",0.35,"GM15863",0,NA,NA,2024-01-01,NA,9,12,40
"2024-02-20",4,NA,"2024","2",38,19.3999366760254,0,0,1,"2",0.315,"GM15861",0,NA,NA,2024-01-01,NA,9,12,40
"2024-02-20",4,NA,"2024","2",38,19.3999366760254,0,0,1,"2",0.279,"GM15866",0,NA,NA,2024-01-01,NA,9,12,40
"2024-02-20",4,NA,"2024","2",38,19.3999366760254,0,0,1,"1",0.3,"GM15864",0,NA,NA,2024-01-01,NA,9,12,40
"2024-02-20",4,NA,"2024","2",38,19.3999366760254,0,0,1,"2",0.365,"GM15862",0,NA,NA,2024-01-01,NA,9,12,40
"2024-02-21",4,NA,"2024","2",32,19.0066013336182,0,0,1,"1",0.375,"GM24008",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-21",4,NA,"2024","2",32,19.0066013336182,0,0,1,"1",0.316,"GM24001",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-21",4,NA,"2024","2",32,19.0066013336182,0,0,1,"1",0.33,"GM24006",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-21",4,NA,"2024","2",32,19.0066013336182,0,0,1,"1",0.384,"GM24003",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-21",4,NA,"2024","2",32,19.0066013336182,0,0,1,"1",0.338,"GM24005",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-21",4,NA,"2024","2",32,19.0066013336182,0,0,1,"1",0.318,"GM24004",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-21",4,NA,"2024","2",32,19.0066013336182,0,0,1,"1",0.309,"GM24002",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-21",4,NA,"2024","2",36,19.515438079834,0,0,1,"1",0.314,"GM24010",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-21",4,NA,"2024","2",36,19.515438079834,0,0,1,"1",0.333,"GM24009",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-21",4,NA,"2024","2",32,18.9238090515137,0,0,1,"1",0.324,"GM24016",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-21",4,NA,"2024","2",32,18.9238090515137,0,0,1,"1",0.33,"GM24015",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-21",4,NA,"2024","2",32,18.9238090515137,0,0,1,"1",0.32,"GM24017",0,NA,NA,2024-01-01,NA,9,12,41
"2024-02-25",4,NA,"2024","2",29,16.5064792633057,0,0,1,"1",0.385,"GM29118",0,NA,NA,2024-01-01,NA,9,12,77
"2024-02-25",4,NA,"2024","2",29,16.5064792633057,0,0,1,"1",0.32,"GM29116",0,NA,NA,2024-01-01,NA,9,12,77
"2024-02-25",4,NA,"2024","2",29,16.5064792633057,0,0,1,"1",0.315,"GM29117",0,NA,NA,2024-01-01,NA,9,12,77
"2024-02-25",4,NA,"2024","2",30,17.0415725708008,0,0,0,"1",0.332,"GM29128",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-02",4,NA,"2024","3",36,19.8608379364014,0,0,0,"1",0.334,"GM29130",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-02",4,NA,"2024","3",36,19.8608379364014,0,0,0,"1",0.301,"GM29134",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-02",4,NA,"2024","3",36,19.8243656158447,0,0,0,"1",0.337,"GM29150",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-02",4,NA,"2024","3",36,19.8243656158447,0,0,0,"1",0.36,"GM29148",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-02",4,NA,"2024","3",36,19.8243656158447,0,0,0,"1",0.307,"GM29152",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-02",4,NA,"2024","3",36,19.8243656158447,0,0,0,"1",0.32,"GM29149",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-02",4,NA,"2024","3",36,19.8243656158447,0,0,0,"1",0.355,"GM29153",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-02",4,NA,"2024","3",34,18.9807720184326,0,0,0,"1",0.308,"GM29167",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-02",4,NA,"2024","3",31,17.9741058349609,0,0,0,"1",0.298,"GM29172",0,NA,NA,2024-01-01,NA,9,12,78
"2024-03-02",4,NA,"2024","3",31,17.9741058349609,0,0,0,"1",0.297,"GM29169",0,NA,NA,2024-01-01,NA,9,12,78
"2024-03-02",4,NA,"2024","3",31,17.9741058349609,0,0,0,"1",0.294,"GM29168",0,NA,NA,2024-01-01,NA,9,12,78
"2024-03-02",4,NA,"2024","3",31,17.9741058349609,0,0,0,"1",0.3,"GM29176",0,NA,NA,2024-01-01,NA,9,12,78
"2024-03-02",4,NA,"2024","3",31,17.9741058349609,0,0,0,"1",0.34,"GM29173",0,NA,NA,2024-01-01,NA,9,12,78
"2024-03-02",4,NA,"2024","3",31,17.9741058349609,0,0,0,"1",0.288,"GM29175",0,NA,NA,2024-01-01,NA,9,12,78
"2024-03-06",4,NA,"2024","3",34,20.0764503479004,0,0,0,"2",0.323,"GM15868",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-06",4,NA,"2024","3",34,20.0764503479004,0,0,0,"1",0.316,"GM15869",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-06",4,NA,"2024","3",43,19.9509468078613,0,0,0,"1",0.376,"GM15872",0,NA,NA,2024-01-01,NA,9,12,75
"2024-03-06",4,NA,"2024","3",43,19.9509468078613,0,0,0,"1",0.288,"GM15870",0,NA,NA,2024-01-01,NA,9,12,75
"2024-03-06",4,NA,"2024","3",43,19.9509468078613,0,0,0,"1",0.36,"GM15871",0,NA,NA,2024-01-01,NA,9,12,75
"2024-03-06",4,NA,"2024","3",34,19.5208435058594,0,0,0,"1",0.28,"GM15874",0,NA,NA,2024-01-01,NA,9,12,75
"2024-03-06",4,NA,"2024","3",34,19.5208435058594,0,0,0,"2",0.295,"GM15873",0,NA,NA,2024-01-01,NA,9,12,75
"2024-03-07",4,NA,"2024","3",30,19.0879459381104,0,0,1,"1",0.334,"GM29195",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-07",4,NA,"2024","3",30,19.0523853302002,0,0,1,"1",0.361,"GM29187",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-07",4,NA,"2024","3",30,19.0879459381104,0,0,1,"1",0.311,"GM29190",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-07",4,NA,"2024","3",30,19.0879459381104,0,0,1,"1",0.318,"GM29196",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-07",4,NA,"2024","3",30,19.0523853302002,0,0,1,"1",0.325,"GM29188",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-07",4,NA,"2024","3",30,19.0879459381104,0,0,1,"1",0.328,"GM29191",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-07",4,NA,"2024","3",31,19.484655380249,0,0,1,"1",0.297,"GM29205",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-07",4,NA,"2024","3",31,19.415657043457,0,0,0,"1",0.277,"GM29215",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-07",1,"14-Mar-24","2024","3",31,19.415657043457,0,0,0,"1",0.351,"GM29214",1,2024-03-14,7,2024-01-01,2024-01-01,9,9,77
"2024-03-07",4,NA,"2024","3",33,18.636905670166,0,0,1,"2",0.359,"GM15885",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-07",4,NA,"2024","3",33,18.636905670166,0,0,1,"1",0.291,"GM15876",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-07",2,"19-Apr-24","2024","3",33,18.636905670166,0,0,1,"2",0.302,"GM15879",1,2024-04-19,43,2024-01-01,2024-04-01,9,10,42
"2024-03-07",4,NA,"2024","3",33,18.636905670166,0,0,1,"2",0.307,"GM15875",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-07",4,NA,"2024","3",33,18.636905670166,0,0,1,"2",0.285,"GM15877",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-07",4,NA,"2024","3",33,18.636905670166,0,0,1,"1",0.29,"GM15884",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-07",4,NA,"2024","3",33,18.636905670166,0,0,1,"2",0.271,"GM15878",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-07",4,NA,"2024","3",33,18.636905670166,0,0,1,"2",0.347,"GM15886",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-07",4,NA,"2024","3",33,18.636905670166,0,0,1,"2",0.325,"GM15881",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-07",4,NA,"2024","3",33,18.636905670166,0,0,1,"2",0.335,"GM15880",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-12",4,NA,"2024","3",32,19.4170475006104,0,0,0,"1",0.23,"GM15887",0,NA,NA,2024-01-01,NA,9,12,43
"2024-03-12",4,NA,"2024","3",32,19.4170475006104,0,0,0,"1",0.299,"GM15888",0,NA,NA,2024-01-01,NA,9,12,43
"2024-03-12",4,NA,"2024","3",35,20.5676918029785,0,0,1,"2",0.38,"GM15889",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-12",4,NA,"2024","3",34,21.8899421691895,0,0,0,"2",0.379,"GM15892",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-12",2,"6-Apr-24","2024","3",34,21.8899421691895,0,0,0,"1",0.372,"GM15893",1,2024-04-06,25,2024-01-01,2024-04-01,9,10,76
"2024-03-12",2,"16-Apr-24","2024","3",34,21.8899421691895,0,0,0,"2",0.373,"GM15895",1,2024-04-16,35,2024-01-01,2024-04-01,9,10,76
"2024-03-12",4,NA,"2024","3",34,21.8899421691895,0,0,0,"1",0.375,"GM15890",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-12",4,NA,"2024","3",34,21.8899421691895,0,0,0,"1",0.37,"GM15891",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-12",2,"16-Apr-24","2024","3",34,21.8899421691895,0,0,0,"1",0.355,"GM15894",1,2024-04-16,35,2024-01-01,2024-04-01,9,10,76
"2024-03-12",4,NA,"2024","3",34,21.7126331329346,0,0,0,"2",0.375,"GM13709",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-12",4,NA,"2024","3",27,18.275915145874,0,0,1,"1",0.351,"GM29225",0,NA,NA,2024-01-01,NA,9,12,78
"2024-03-12",2,"26-May-24","2024","3",27,18.275915145874,0,0,1,"1",0.341,"GM29223",1,2024-05-26,75,2024-01-01,2024-04-01,9,10,78
"2024-03-12",2,"14-Apr-24","2024","3",27,18.275915145874,0,0,1,"1",0.273,"GM29224",1,2024-04-14,33,2024-01-01,2024-04-01,9,10,78
"2024-03-12",4,NA,"2024","3",27,18.275915145874,0,0,1,"1",0.341,"GM29221",0,NA,NA,2024-01-01,NA,9,12,78
"2024-03-12",4,NA,"2024","3",27,18.2659854888916,0,0,1,"1",0.353,"GM29216",0,NA,NA,2024-01-01,NA,9,12,78
"2024-03-12",4,NA,"2024","3",27,18.2659854888916,0,0,1,"1",0.275,"GM29217",0,NA,NA,2024-01-01,NA,9,12,78
"2024-03-12",4,NA,"2024","3",27,18.2659854888916,0,0,1,"1",0.333,"GM29222",0,NA,NA,2024-01-01,NA,9,12,78
"2024-03-12",4,NA,"2024","3",30,18.2598896026611,0,0,1,"3",0.358,"GM29231",0,NA,NA,2024-01-01,NA,9,12,77
"2024-03-12",2,"17-Apr-24","2024","3",30,18.2294216156006,0,0,1,"1",0.323,"GM29232",1,2024-04-17,36,2024-01-01,2024-04-01,9,10,77
"2024-03-13",4,NA,"2024","3",34,21.6601791381836,0,0,0,"1",0.296,"GM24028",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-13",4,NA,"2024","3",34,21.6601791381836,0,0,0,"1",0.319,"GM24029",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-13",4,NA,"2024","3",34,21.6601791381836,0,0,0,"1",0.339,"GM24025",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-13",4,NA,"2024","3",34,21.6601791381836,0,0,0,"1",0.313,"GM24024",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-13",4,NA,"2024","3",34,21.6601791381836,0,0,0,"1",0.339,"GM24027",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-13",4,NA,"2024","3",34,21.6601791381836,0,0,0,"1",0.335,"GM24022",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-13",4,NA,"2024","3",34,21.6601791381836,0,0,0,"1",0.332,"GM24023",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-13",4,NA,"2024","3",34,21.6601791381836,0,0,0,"1",0.3,"GM24026",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-13",2,"1-Apr-24","2024","3",39,22.2438564300537,0,0,0,"3",0.345,"GM15897",1,2024-04-01,19,2024-01-01,2024-04-01,9,10,74
"2024-03-13",4,NA,"2024","3",39,22.2438564300537,0,0,0,"2",0.335,"GM15896",0,NA,NA,2024-01-01,NA,9,12,74
"2024-03-13",4,NA,"2024","3",51,22.0985279083252,0,0,1,"1",0.365,"GM15898",0,NA,NA,2024-01-01,NA,9,12,74
"2024-03-13",4,NA,"2024","3",37,21.7546825408936,0,0,0,"1",0.354,"GM15899",0,NA,NA,2024-01-01,NA,9,12,74
"2024-03-20",2,"9-Jun-24","2024","3",36,18.9090595245361,0,0,1,"1",0.35,"GM15902",1,2024-06-09,81,2024-01-01,2024-04-01,9,10,42
"2024-03-20",4,NA,"2024","3",36,18.9090595245361,0,0,1,"1",0.365,"GM15906",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-20",4,NA,"2024","3",36,18.9090595245361,0,0,1,"1",0.278,"GM15904",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-20",4,NA,"2024","3",36,18.9090595245361,0,0,1,"2",0.339,"GM15905",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-20",4,NA,"2024","3",36,18.9090595245361,0,0,1,"2",0.34,"GM15901",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-20",4,NA,"2024","3",36,19.0919952392578,0,0,0,"2",0.362,"GM15910",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-20",4,NA,"2024","3",36,19.0919952392578,0,0,0,"1",0.36,"GM15914",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-20",4,NA,"2024","3",36,19.0919952392578,0,0,0,"1",0.321,"GM15913",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-20",4,NA,"2024","3",36,19.0919952392578,0,0,0,"1",0.365,"GM15912",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-20",4,NA,"2024","3",36,19.0919952392578,0,0,0,"2",0.335,"GM15909",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-20",4,NA,"2024","3",36,19.0919952392578,0,0,0,"2",0.335,"GM15911",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-20",4,NA,"2024","3",36,19.0919952392578,0,0,0,"1",0.26,"GM15915",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-20",4,NA,"2024","3",36,19.0919952392578,0,0,0,"1",0.365,"GM15908",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-20",4,NA,"2024","3",35,19.0772476196289,0,0,0,"1",0.708,"GM25008",0,NA,NA,2024-01-01,NA,9,12,39
"2024-03-20",4,NA,"2024","3",35,19.0772476196289,0,0,0,"1",0.295,"GM25016",0,NA,NA,2024-01-01,NA,9,12,39
"2024-03-20",1,"28-Mar-24","2024","3",35,19.0772476196289,0,0,0,"1",0.285,"GM25009",1,2024-03-28,8,2024-01-01,2024-01-01,9,9,39
"2024-03-20",4,NA,"2024","3",35,19.0772476196289,0,0,0,"1",0.295,"GM25017",0,NA,NA,2024-01-01,NA,9,12,39
"2024-03-20",4,NA,"2024","3",35,19.0772476196289,0,0,0,"1",0.338,"GM25019",0,NA,NA,2024-01-01,NA,9,12,39
"2024-03-20",4,NA,"2024","3",35,19.0772476196289,0,0,0,"1",0.326,"GM25020",0,NA,NA,2024-01-01,NA,9,12,39
"2024-03-20",4,NA,"2024","3",35,19.0772476196289,0,0,0,"1",0.295,"GM25013",0,NA,NA,2024-01-01,NA,9,12,39
"2024-03-20",4,NA,"2024","3",35,19.0772476196289,0,0,0,"1",0.286,"GM25018",0,NA,NA,2024-01-01,NA,9,12,39
"2024-03-20",4,NA,"2024","3",35,19.0772476196289,0,0,0,"1",0.301,"GM25021",0,NA,NA,2024-01-01,NA,9,12,39
"2024-03-20",4,NA,"2024","3",35,19.0772476196289,0,0,0,"1",0.332,"GM25011",0,NA,NA,2024-01-01,NA,9,12,39
"2024-03-20",4,NA,"2024","3",35,19.0772476196289,0,0,0,"1",0.329,"GM25015",0,NA,NA,2024-01-01,NA,9,12,39
"2024-03-20",1,"31-Mar-24","2024","3",35,19.0772476196289,0,0,0,"1",0.278,"GM25012",1,2024-03-31,11,2024-01-01,2024-01-01,9,9,39
"2024-03-20",4,NA,"2024","3",35,19.0772476196289,0,0,0,"1",0.265,"GM25010",0,NA,NA,2024-01-01,NA,9,12,39
"2024-03-20",4,NA,"2024","3",30,19.9462451934814,0,0,0,"1",0.335,"GM25022",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",30,19.9462451934814,0,0,0,"1",0.228,"GM25024",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",30,19.9462451934814,0,0,0,"1",0.282,"GM25026",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",30,19.9462451934814,0,0,0,"1",0.258,"GM25023",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",2,"25-Apr-24","2024","3",29,20.0780963897705,0,0,0,"1",0.319,"GM25040",1,2024-04-25,36,2024-01-01,2024-04-01,9,10,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.287,"GM25029",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.331,"GM25037",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.329,"GM25041",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.315,"GM25032",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.294,"GM25039",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.332,"GM25030",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.352,"GM25031",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.318,"GM25028",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.323,"GM25038",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.324,"GM25034",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,"13-Oct-24","2024","3",29,20.0780963897705,0,1,0,"1",0.381,"GM25033",1,2024-10-13,207,2024-01-01,2024-10-01,9,12,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.291,"GM25042",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",4,NA,"2024","3",29,20.0780963897705,0,0,0,"1",0.326,"GM25036",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-20",2,"7-Apr-24","2024","3",28,20.0319595336914,0,0,1,"1",0.322,"GM25043",1,2024-04-07,18,2024-01-01,2024-04-01,9,10,72
"2024-03-20",4,NA,"2024","3",28,20.0319595336914,0,0,1,"1",0.331,"GM25044",0,NA,NA,2024-01-01,NA,9,12,72
"2024-03-21",4,NA,"2024","3",33,18.9117755889893,0,0,1,"1",0.282,"GM24037",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-21",4,NA,"2024","3",33,18.9117755889893,0,0,1,"1",0.34,"GM24041",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-21",4,NA,"2024","3",33,18.9117755889893,0,0,1,"1",0.324,"GM24039",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-21",4,NA,"2024","3",33,18.9117755889893,0,0,1,"1",0.313,"GM24042",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-21",2,"22-May-24","2024","3",33,18.9117755889893,0,0,1,"1",0.333,"GM24040",1,2024-05-22,62,2024-01-01,2024-04-01,9,10,42
"2024-03-21",2,"5-Apr-24","2024","3",33,18.9117755889893,0,0,1,"1",0.346,"GM24043",1,2024-04-05,15,2024-01-01,2024-04-01,9,10,42
"2024-03-21",4,NA,"2024","3",33,18.9117755889893,0,0,1,"1",0.271,"GM24038",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-21",2,"4-Apr-24","2024","3",34,19.1518459320068,0,0,1,"1",0.328,"GM24055",1,2024-04-04,14,2024-01-01,2024-04-01,9,10,42
"2024-03-21",4,NA,"2024","3",34,19.1518459320068,0,0,1,"1",0.33,"GM24054",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-21",4,NA,"2024","3",34,19.1518459320068,0,0,1,"1",0.349,"GM24044",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-21",2,"3-May-24","2024","3",34,19.1518459320068,0,0,1,"1",0.353,"GM24056",1,2024-05-03,43,2024-01-01,2024-04-01,9,10,42
"2024-03-21",4,NA,"2024","3",34,19.1518459320068,0,0,1,"1",0.326,"GM24045",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-21",4,NA,"2024","3",34,19.1518459320068,0,0,1,"1",0.37,"GM24050",0,NA,NA,2024-01-01,NA,9,12,42
"2024-03-21",1,"30-Mar-24","2024","3",34,19.1518459320068,0,0,1,"1",0.308,"GM24046",1,2024-03-30,9,2024-01-01,2024-01-01,9,9,42
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.292,"GM24062",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.321,"GM24064",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.263,"GM24063",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.37,"GM24075",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.288,"GM24057",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.269,"GM24058",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.35,"GM24069",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.33,"GM24070",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.303,"GM24072",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.285,"GM24073",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.275,"GM24066",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.29,"GM24067",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.336,"GM24074",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.271,"GM24065",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.311,"GM24060",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.344,"GM24061",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.344,"GM24068",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.349,"GM24071",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",37,19.4235458374023,0,0,0,"1",0.286,"GM24059",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",38,19.5095844268799,0,0,0,"1",0.248,"GM24079",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",38,19.5095844268799,0,0,0,"1",0.364,"GM24076",0,NA,NA,2024-01-01,NA,9,12,76
"2024-03-21",4,NA,"2024","3",38,19.5095844268799,0,0,0,"1",0.356,"GM24078",0,NA,NA,2024-01-01,NA,9,12,76
